"clbid","credits","crsid","departments","gereqs","groupid","grouptype","halfcredit","instructors","level","locations","name","number","pn","section","semester","status","term","times","title","type","year"
"112903","0.5","1019","[""ESAC""]","[""SPM""]","","","","[""Scott Nesbit""]","100","[""Tostrud Ctr""]","""Racquet Sports .50""","150","false","","1","""C""","20171","[""MWF 0200-0255PM""]","""Racquet Sports""","""Research""","2017"
"112904","0.5","22779","[""EDUC""]","","","","","[""Heather Campbell""]","300","[""TOH 214""]","""Reading in the Content Area""","374","false","","1","""O""","20171","[""T 1145-0110PM""]","","""Research""","2017"
"112905","1.0","745","[""MATH""]","[""WRI""]","","","","[""Bruce Hanson""]","200","[""TOH 184""]","""Real Analysis I""","244","false","""B""","1","""C""","20171","[""MWF 1150-1245PM""]","","""Research""","2017"
"112906","1.0","745","[""MATH""]","[""WRI""]","","","","[""Bruce Hanson""]","200","[""TOH 184""]","""Real Analysis I""","244","false","""A""","1","""C""","20171","[""MWF 1045-1140""]","","""Research""","2017"
"112908","1.0","1312","[""SOAN""]","[""HBS""]","","","","[""Christopher L. Chiappari""]","200","[""OM 340""]","""Rel, Culture, Society""","265","false","","1","""O""","20171","[""MWF 1255-0150PM""]","""Religion, Culture, and Society""","""Research""","2017"
"112909","1.0","178","[""AMCON""]","[""ALS-L"", ""MCD"", ""WRI""]","","","","[""Eric J. Fure-Slocum"", ""Marc David""]","200","[""TBA""]","""Remaking America, 1865-1945""","201","false","""A""","1","""C""","20171","[""MWF 1150-1245PM""]","","""Research""","2017"
"112910","1.0","178","[""AMCON""]","[""ALS-L"", ""MCD"", ""WRI""]","","","","[""Eric J. Fure-Slocum"", ""Marc David""]","200","[""TBA""]","""Remaking America, 1865-1945""","201","false","""B""","1","""C""","20171","[""MWF 1150-1245PM""]","","""Research""","2017"
"112914","1.0","1158","[""PSYCH""]","[""WRI""]","1158","""2""","","[""Grace E. Cho""]","200","[""RNS 131"", ""RNS 131""]","""Research Methods""","230","false","""B""","1","""C""","20171","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Research Methods in Psychology""","""Research""","2017"
"112915","1.0","1158","[""PSYCH""]","[""WRI""]","1158","""1""","","[""Grace E. Cho""]","200","[""RNS 131"", ""RNS 131""]","""Research Methods""","230","false","""A""","1","""C""","20171","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Research Methods in Psychology""","""Research""","2017"
"112916","0.0","26692","[""PSYCH""]","","1158","""1""","","[""Grace E. Cho""]","200","[""RNS 240""]","""Research Methods Lab""","230","false","""A""","1","""C""","20171","[""W 1045-1245PM""]","","""Lab""","2017"
"112917","0.0","26692","[""PSYCH""]","","1158","""2""","","[""Grace E. Cho""]","200","[""RNS 240""]","""Research Methods Lab""","230","false","""B""","1","""C""","20171","[""W 0200-0400PM""]","","""Lab""","2017"
"112919","1.0","19406","[""MATH""]","","","","","[""Jill Dietz""]","300","[""RNS 204""]","""Research:""","396","false","","1","""C""","20171","[""MWF 0800-0855""]","""Directed Undergraduate Research""","""Research""","2017"
"112922","1.0","21600","[""SCICN""]","","","","","[""Arthur Cunningham""]","200","[""OM 340"", ""OM 340""]","""Rise of Modern Science""","213","false","","1","""C""","20171","[""T 0935-1100"", ""Th 0930-1050""]","""The Rise of Modern Science: Origins and Revolutions""","""Research""","2017"
"112923","0.25","998","[""ESAC""]","[""SPM""]","","","","[""Judith Tegtmeyer""]","100","[""Tostrud Ctr""]","""Rock Climbing""","106","false","""A""","1","""C""","20171","[""TTh 0935-1030""]","","""Research""","2017"
"112924","0.25","998","[""ESAC""]","[""SPM""]","","","","[""Judith Tegtmeyer""]","100","[""Tostrud Ctr""]","""Rock Climbing""","106","false","""B""","1","""C""","20171","[""MW 1045-1140""]","","""Research""","2017"
"112929","1.0","1137","[""PSCI""]","[""HBS""]","","","","[""J. Patrick Dale""]","200","[""TBA""]","""Russian/Eurasian Politics""","282","false","","1","""O""","20171","[""MWF 1150-1245PM""]","""Russian and Eurasian Politics""","""Research""","2017"
"112939","1.0","762","[""MATH""]","","","","","[""Kosmas Diveris""]","300","[""TOH 184"", ""TOH 184""]","""Sem: Commutative Algebra""","382","false","","1","""O""","20171","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Topics in Mathematics""","""Seminar""","2017"
"112941","1.0","286","[""ECON""]","[""WRI""]","","","","[""Bruce Wambheim""]","300","[""TBA"", ""TBA""]","""Sem: Economic History""","399","false","","1","""O""","20171","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Seminar in Economics""","""Seminar""","2017"
"112942","1.0","638","[""HIST""]","[""WRI""]","","","","[""Michael Fitzgerald""]","300","[""TBA"", ""TBA""]","""Sem: Civil War/Emancipation""","370","false","","1","""O""","20171","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""American Seminar""","""Seminar""","2017"
"112946","1.0","615","[""HIST""]","[""WRI""]","","","","[""Steven C. Hahn""]","200","[""TOH 300""]","""Sem: Franklin's America""","270","false","","1","""O""","20171","[""MWF 1255-0150PM""]","""Major Seminar: American History""","""Seminar""","2017"
"112948","1.0","632","[""HIST""]","[""WRI""]","","","","[""Dolores Peters""]","300","[""OM 140"", ""OM 140""]","""Sem: Holocaust & History""","320","false","","1","""C""","20171","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Seminar: Modern Europe""","""Seminar""","2017"
"112950","1.0","305","[""CSCI""]","[""WRI""]","","","","[""Richard Brown""]","300","[""RNS 202""]","""Sem: Senior Capstone""","390","false","","1","""C""","20171","[""MWF 1150-1245PM""]","""Senior Capstone Seminar""","""Seminar""","2017"
"112951","1.0","379","[""DANCE""]","","","","","[""Janice Roberts""]","300","[""CAD 204A"", ""CAD 204A""]","""Sem: Senior Dance""","399","false","","1","""O""","20171","[""T 0935-1100"", ""Th 0930-1050""]","""Senior Dance Seminar""","""Seminar""","2017"
"112952","1.0","1148","[""PSCI""]","[""WRI""]","","","","[""Douglas J. Casson""]","300","[""RML 515""]","""Sem: Studies Pol Thought""","384","false","","1","""C""","20171","[""MWF 1045-1140""]","""Seminar in Political Theory""","""Seminar""","2017"
"112953","1.0","1252","[""REL""]","","","","","[""Charles Wilson""]","300","[""OM 110"", ""OM 110""]","""Sem: Hist Jesuses/Christs""","393","false","","1","""C""","20171","[""T 0935-1100"", ""Th 0930-1050""]","""Theological Seminar""","""Seminar""","2017"
"112956","1.0","689","[""IS""]","","","","","[""Staff""]","300","","""Senior Project I""","391","true","","1","""O""","20171","","","""Research""","2017"
"112957","1.0","689","[""IS""]","","","","","[""Steven C. Hahn""]","300","","""Senior Project I""","391","true","""A""","1","""O""","20171","","","""Research""","2017"
"112958","1.0","690","[""IS""]","","","","","[""Staff""]","300","","""Senior Project II""","392","false","","1","""O""","20171","","","""Research""","2017"
"112959","0.5","340","[""EDUC""]","","","","","[""Sharon Lane-Getaz""]","300","[""TBA""]","""Senior Seminar Educ""","381","false","","1","""O""","20171","[""M-F 0800-0400PM""]","""Senior Seminar""","""Research""","2017"
"112960","1.0","1159","[""PSYCH""]","[""SED""]","1159","","","[""David C. Jewett""]","200","[""RNS 210"", ""RNS 210""]","""Sensation/Perception""","235","false","","1","""O""","20171","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Sensation and Perception""","""Research""","2017"
"112961","0.0","1160","[""PSYCH""]","","1159","","","[""David C. Jewett""]","200","[""RNS 240""]","""Sensation/Perception Lab""","235","false","""A""","1","""C""","20171","[""T 0120-0350PM""]","","""Lab""","2017"
"112962","0.0","1160","[""PSYCH""]","","1159","","","[""David C. Jewett""]","200","[""RNS 240""]","""Sensation/Perception Lab""","235","false","""B""","1","""O""","20171","[""Th 0215-0445PM""]","","""Lab""","2017"
"112963","1.0","383","[""WRIT""]","","","","","[""Colin Wells""]","100","[""RML 421""]","""Skills in Composition""","110","false","""A""","1","""C""","20171","[""MWF 0905-1000""]","""Critical Skills in Composition""","""Research""","2017"
"112964","1.0","383","[""WRIT""]","","","","","[""Diane C. LeBlanc""]","100","[""RML 421""]","""Skills in Composition""","110","false","""B""","1","""C""","20171","[""MWF 1150-1245PM""]","""Critical Skills in Composition""","""Research""","2017"
"112965","1.0","383","[""WRIT""]","","","","","[""Sean F. Ward""]","100","[""RNS 124"", ""RNS 124""]","""Skills in Composition""","110","false","""C""","1","""C""","20171","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Critical Skills in Composition""","""Research""","2017"
"112966","1.0","23948","[""HIST""]","[""MCG""]","","","","[""Abdulai Iddrisu""]","100","[""TBA"", ""TBA""]","""Slavery in African Hist""","151","false","","1","""C""","20171","[""T 0935-1100"", ""Th 0930-1050""]","""Slavery in African History""","""Research""","2017"
"112967","1.0","1359","[""SWRK""]","[""WRI""]","","","","[""Lisa L. Moore""]","200","[""TBA""]","""Soc Work/Soc Welfare""","221","false","","1","""C""","20171","[""MWF 0200-0255PM""]","""Social Work and Social Welfare""","""Research""","2017"
"112969","1.0","292","[""CSCI""]","","292","","","[""Richard Allen""]","200","[""RNS 202""]","""Software Design""","251","false","","1","""O""","20171","[""MWF 0905-1000""]","""Software Design and Implementation""","""Research""","2017"
"112970","0.25","293","[""CSCI""]","","292","","","[""Richard Allen""]","200","[""RNS 202""]","""Software Design/Lab""","252","false","""A""","1","""O""","20171","[""Th 0850-1050""]","""Software Design and Implementation Lab""","""Lab""","2017"
"112971","0.25","293","[""CSCI""]","","292","","","[""Richard Allen""]","200","[""RNS 202""]","""Software Design/Lab""","252","false","""B""","1","""O""","20171","[""Th 1245-0245PM""]","""Software Design and Implementation Lab""","""Lab""","2017"
"112975","1.0","1340","[""SPAN""]","","","","","[""Maggie Broner""]","200","[""TOH 112""]","""Spanish 1st/2nd Lang""","276","false","","1","""C""","20171","[""MWF 1045-1140""]","""Spanish as a First and Second Language""","""Research""","2017"
"112986","0.0","312","[""EDUC""]","","","","""1""","[""Kimberly Briske""]","200","[""TOH 214""]","""Standards and Technology""","291","true","""A""","1","""O""","20171","[""Th 0400-0600PM""]","","""Research""","2017"
"112987","0.0","312","[""EDUC""]","","","","""1""","[""Kimberly Briske""]","200","[""TOH 214""]","""Standards and Technology""","291","true","""B""","1","""O""","20171","[""Th 0630-0830PM""]","","""Research""","2017"
"112988","1.0","1405","[""STAT""]","[""WRI""]","","","","[""Robert D. Eisinger""]","200","[""TOH 182"", ""TOH 182""]","""Statistical Modeling""","272","false","","1","""C""","20171","[""T 0800-0925"", ""Th 0800-0920""]","","""Research""","2017"
"112989","1.0","1412","[""STAT""]","","","","","[""Kathryn Ziegler""]","300","[""TOH 182""]","""Statistical Theory""","322","false","","1","""O""","20171","[""MWF 1255-0150PM""]","","""Research""","2017"
"112990","1.0","1404","[""ECON""]","","","","","[""Xun Pomponio""]","200","[""RNS 190""]","""Statistics for Economics""","263","false","""A""","1","""C""","20171","[""MWF 0200-0255PM""]","","""Research""","2017"
"112991","1.0","1404","[""ECON""]","","","","","[""Xun Pomponio""]","200","[""RNS 435""]","""Statistics for Economics""","263","false","""B""","1","""C""","20171","[""MWF 0905-1000""]","","""Research""","2017"
"112992","1.0","1403","[""STAT""]","[""AQR""]","","","","[""Kathryn Ziegler""]","200","[""TOH 182""]","""Statistics for Science""","212","false","""A""","1","""C""","20171","[""MWF 0800-0855""]","""Statistics for the Sciences""","""Research""","2017"
"112993","1.0","1403","[""STAT""]","[""AQR""]","","","","[""Kathryn Ziegler""]","200","[""TOH 182""]","""Statistics for Science""","212","false","""B""","1","""C""","20171","[""MWF 0905-1000""]","""Statistics for the Sciences""","""Research""","2017"
"112994","1.0","1403","[""STAT""]","[""AQR""]","","","","[""Paul J. Roback""]","200","[""TOH 182""]","""Statistics for Science""","212","false","""C""","1","""C""","20171","[""MWF 1045-1140""]","""Statistics for the Sciences""","""Research""","2017"
"112999","0.25","813","[""MUSIC""]","","","","","[""Connie Martin"", ""Miriam Scholz-Carlson""]","100","[""CHM 140""]","""String Techniques""","168","false","","1","""O""","20171","[""MWF 1150-1245PM""]","","""Research""","2017"
"113000","1.0","192","[""CHEM""]","[""SED""]","192","","","[""Adam Dittmer""]","100","[""RNS 390""]","""Struct Chem & Equilib""","125","false","""C""","1","""C""","20171","[""MWF 1150-1245PM""]","""Structural Chemistry and Equilibrium""","""Research""","2017"
"113001","1.0","192","[""CHEM""]","[""SED""]","192","","","[""Elodie Marlier""]","100","[""RNS 390""]","""Struct Chem & Equilib""","125","false","""A""","1","""C""","20171","[""MWF 0905-1000""]","""Structural Chemistry and Equilibrium""","""Research""","2017"
"113002","1.0","192","[""CHEM""]","[""SED""]","192","","","[""Adam Dittmer""]","100","[""RNS 390""]","""Struct Chem & Equilib""","125","false","""B""","1","""C""","20171","[""MWF 1045-1140""]","""Structural Chemistry and Equilibrium""","""Research""","2017"
"113004","0.0","193","[""CHEM""]","","192","","","[""Elodie Marlier""]","100","[""RNS 355""]","""Struct Chem & Equilib Lab""","125","false","""A""","1","""C""","20171","[""M 0200-0500PM""]","","""Lab""","2017"
"113005","0.0","193","[""CHEM""]","","192","","","[""Elodie Marlier""]","100","[""RNS 355""]","""Struct Chem & Equilib Lab""","125","false","""B""","1","""C""","20171","[""T 0800-1100""]","","""Lab""","2017"
"113006","0.0","193","[""CHEM""]","","192","","","[""Elodie Marlier""]","100","[""RNS 355""]","""Struct Chem & Equilib Lab""","125","false","""C""","1","""C""","20171","[""T 1145-0245PM""]","","""Lab""","2017"
"113007","0.0","193","[""CHEM""]","","192","","","[""William C. Solomon""]","100","[""RNS 355""]","""Struct Chem & Equilib Lab""","125","false","""F""","1","""C""","20171","[""Th 0800-1100""]","","""Lab""","2017"
"113008","0.0","193","[""CHEM""]","","192","","","[""William C. Solomon""]","100","[""RNS 355""]","""Struct Chem & Equilib Lab""","125","false","""G""","1","""C""","20171","[""Th 1250-0350PM""]","","""Lab""","2017"
"113009","0.0","193","[""CHEM""]","","192","","","[""William C. Solomon""]","100","[""RNS 355""]","""Struct Chem & Equilib Lab""","125","false","""D""","1","""C""","20171","[""T 0300-0600PM""]","","""Lab""","2017"
"113010","0.0","193","[""CHEM""]","","192","","","[""William C. Solomon""]","100","[""RNS 355""]","""Struct Chem & Equilib Lab""","125","false","""E""","1","""C""","20171","[""W 0200-0500PM""]","","""Lab""","2017"
"113014","0.5","24291","[""EDUC""]","","","","","[""Staff""]","300","","""Top: Student Teaching: Additional L""","391","false","","1","""O""","20171","","""Student Teaching: Additional License""","""Topic""","2017"
"113015","3.0","343","[""EDUC""]","","","","","[""Rosemary A. Pfarr-Baker""]","300","","""Student Teaching""","389","false","","1","""O""","20171","[""M-F 0730-0400PM""]","","""Research""","2017"
"113017","0.25","26494","[""BIO""]","","","","","[""Kimberly A. Kandl""]","300","","""Supplemental Research""","375","true","","1","""O""","20171","","""Advanced Supplemental Research""","""Research""","2017"
"113020","0.25","1010","[""ESAC""]","[""SPM""]","","","","[""Robert Hauck""]","100","[""SAC Pool""]","""Swim Fitness""","130","false","""A""","1","""O""","20171","[""MW 0905-1000""]","","""Research""","2017"
"113021","0.25","1010","[""ESAC""]","[""SPM""]","","","","[""Robert Hauck""]","100","[""SAC Pool""]","""Swim Fitness""","130","false","""B""","1","""O""","20171","[""TTh 0935-1035""]","","""Research""","2017"
"113022","0.25","199","[""CHEM""]","","196","","","[""Dipannita Kalyani""]","200","[""RNS 340""]","""Synthesis Lab I""","253","true","""A""","1","""C""","20171","[""M 0200-0500PM""]","""Synthesis Laboratory I""","""Lab""","2017"
"113023","0.25","199","[""CHEM""]","","196","","","[""William P. Roberts""]","200","[""RNS 340""]","""Synthesis Lab I""","253","true","""B""","1","""C""","20171","[""T 0800-1100""]","""Synthesis Laboratory I""","""Lab""","2017"
"113024","0.25","199","[""CHEM""]","","196","","","[""William P. Roberts""]","200","[""RNS 340""]","""Synthesis Lab I""","253","true","""D""","1","""C""","20171","[""T 0300-0600PM""]","""Synthesis Laboratory I""","""Lab""","2017"
"113026","0.25","199","[""CHEM""]","","196","","","[""Denis Drolet""]","200","[""RNS 340""]","""Synthesis Lab I""","253","true","""F""","1","""C""","20171","[""Th 0800-1100""]","""Synthesis Laboratory I""","""Lab""","2017"
"113027","0.25","199","[""CHEM""]","","196","","","[""Denis Drolet""]","200","[""RNS 340""]","""Synthesis Lab I""","253","true","""C""","1","""C""","20171","[""T 1145-0245PM""]","""Synthesis Laboratory I""","""Lab""","2017"
"113028","0.25","199","[""CHEM""]","","196","","","[""Denis Drolet""]","200","[""RNS 340""]","""Synthesis Lab I""","253","true","""H""","1","""C""","20171","[""Th 0300-0600PM""]","""Synthesis Laboratory I""","""Lab""","2017"
